venda_id,data_venda,cliente_id,produto_id,vendedor_id,quantidade,desconto_pct,preco_unitario,valor_bruto,valor_liquido,cd_id
1737,2026-08-03,310,44,4,26,0.1,9.44,245.44,220.9,3
1738,2026-02-10,1830,8,52,4,0.0,9.49,37.96,37.96,1
1739,2026-04-16,2717,51,35,8,0.0,9.95,79.6,79.6,5
1740,2026-04-25,636,39,16,30,0.08,4.8,144.0,132.48,4
1741,2026-01-13,9,62,48,21,0.08,7.28,152.88,140.65,5
1742,2026-04-14,676,45,29,24,0.02,10.01,240.24,235.44,3
1743,2026-04-11,554,72,24,45,0.05,5.41,243.45,231.28,5
1744,2026-02-27,1399,10,11,33,0.1,11.95,394.35,354.92,3
1745,2026-01-29,322,50,30,4,0.08,7.46,29.84,27.45,3
1746,2026-01-10,1083,59,14,48,0.02,3.49,167.52,164.17,4
1747,2026-01-02,359,33,45,43,0.0,12.02,516.86,516.86,1
1748,2026-04-16,2030,39,23,9,0.1,4.8,43.2,38.88,1
1749,2026-01-20,1408,56,8,42,0.05,6.11,256.62,243.79,4
1750,2026-07-31,226,37,43,19,0.08,7.86,149.34,137.39,4
1751,2026-02-23,132,32,51,19,0.08,5.34,101.46,93.34,4
1752,2026-05-24,1467,47,51,29,0.0,3.07,89.03,89.03,4
1753,2026-05-29,1776,65,30,45,0.08,7.95,357.75,329.13,3
1754,2026-04-20,523,11,19,18,0.05,5.57,100.26,95.25,5
1755,2026-07-14,971,70,14,29,0.0,10.18,295.22,295.22,4
1756,2026-01-25,1821,17,24,9,0.02,6.96,62.64,61.39,5
1757,2026-02-21,1414,8,7,5,0.1,9.49,47.45,42.71,1
1758,2026-02-25,349,15,54,30,0.02,6.73,201.9,197.86,3
1759,2026-01-30,1174,7,15,12,0.05,2.81,33.72,32.03,4
1760,2026-03-06,593,77,47,2,0.0,8.09,16.18,16.18,3
1761,2026-03-10,2781,24,24,1,0.0,10.19,10.19,10.19,5
1762,2026-06-18,2412,62,42,19,0.0,7.28,138.32,138.32,4
1763,2026-03-08,937,15,55,13,0.0,6.73,87.49,87.49,3
1764,2026-07-12,706,43,25,48,0.0,12.22,586.56,586.56,4
1765,2026-06-19,404,35,58,24,0.0,12.35,296.4,296.4,1
1766,2026-07-18,2212,53,21,24,0.02,9.13,219.12,214.74,3
1767,2026-01-24,2755,80,16,8,0.02,3.52,28.16,27.6,4
1768,2026-08-05,820,52,44,5,0.02,10.54,52.7,51.65,2
1769,2026-05-16,1920,57,9,15,0.0,4.61,69.15,69.15,2
1770,2026-08-05,706,21,6,41,0.02,13.18,540.38,529.57,5
1771,2026-03-20,2752,10,23,31,0.05,11.95,370.45,351.93,1
1772,2026-07-29,898,7,33,9,0.0,2.81,25.29,25.29,1
1773,2026-05-10,289,25,29,2,0.02,12.55,25.1,24.6,3
1774,2026-01-16,2643,45,4,13,0.08,10.01,130.13,119.72,3
1775,2026-04-01,2837,5,33,14,0.05,4.73,66.22,62.91,1
1776,2026-01-31,1192,22,38,48,0.08,12.74,611.52,562.6,5
1777,2026-07-27,2722,51,18,9,0.0,9.95,89.55,89.55,1
1778,2026-03-08,732,70,35,38,0.1,10.18,386.84,348.16,5
1779,2026-02-18,813,80,22,19,0.02,3.52,66.88,65.54,2
1780,2026-05-02,1610,19,4,16,0.1,3.17,50.72,45.65,3
1781,2026-04-04,1802,9,45,11,0.0,8.06,88.66,88.66,1
1782,2026-01-22,1157,46,26,32,0.08,4.08,130.56,120.12,4
1783,2026-06-29,2399,76,60,34,0.0,4.97,168.98,168.98,4
1784,2026-07-06,2371,34,12,24,0.05,12.11,290.64,276.11,5
1785,2026-06-13,363,73,1,47,0.0,8.39,394.33,394.33,1
1786,2026-05-16,2972,60,48,44,0.02,13.12,577.28,565.73,5
1787,2026-03-30,478,72,52,39,0.08,5.41,210.99,194.11,1
1788,2026-04-30,1580,77,55,28,0.05,8.09,226.52,215.19,3
1789,2026-04-25,1270,9,60,26,0.0,8.06,209.56,209.56,4
1790,2026-02-06,1356,33,19,33,0.0,12.02,396.66,396.66,5
1791,2026-01-18,386,4,41,29,0.0,5.58,161.82,161.82,1
1792,2026-02-25,1030,4,2,8,0.1,5.58,44.64,40.18,4
1793,2026-04-10,92,39,26,33,0.0,4.8,158.4,158.4,4
1794,2026-02-05,2921,53,54,13,0.05,9.13,118.69,112.76,3
1795,2026-01-24,432,71,39,37,0.0,5.85,216.45,216.45,2
1796,2026-07-07,1450,11,51,2,0.05,5.57,11.14,10.58,4
1797,2026-03-24,649,3,57,3,0.05,6.04,18.12,17.21,3
1798,2026-05-09,534,9,48,29,0.05,8.06,233.74,222.05,5
1799,2026-04-26,1171,75,42,39,0.08,5.8,226.2,208.1,4
1800,2026-06-11,2908,53,22,28,0.05,9.13,255.64,242.86,2
1801,2026-06-12,1435,39,32,9,0.0,4.8,43.2,43.2,2
1802,2026-03-07,2883,9,5,16,0.05,8.06,128.96,122.51,3
1803,2026-07-06,2482,30,35,22,0.0,7.33,161.26,161.26,5
1804,2026-03-23,1308,11,59,12,0.0,5.57,66.84,66.84,4
1805,2026-07-03,2704,3,9,48,0.1,6.04,289.92,260.93,2
1806,2026-03-31,1045,36,30,23,0.0,3.74,86.02,86.02,3
1807,2026-01-25,1505,41,54,44,0.02,7.66,337.04,330.3,3
1808,2026-06-17,2042,37,22,6,0.1,7.86,47.16,42.44,2
1809,2026-01-07,1769,70,36,23,0.05,10.18,234.14,222.43,1
1810,2026-06-19,2487,74,47,42,0.08,5.29,222.18,204.41,3
1811,2026-01-10,489,10,48,14,0.1,11.95,167.3,150.57,5
1812,2026-02-15,1496,23,41,41,0.0,9.9,405.9,405.9,1
1813,2026-05-13,1995,41,4,38,0.0,7.66,291.08,291.08,3
1814,2026-07-27,993,33,3,30,0.0,12.02,360.6,360.6,4
1815,2026-03-31,2601,35,46,3,0.0,12.35,37.05,37.05,5
1816,2026-01-27,905,57,58,45,0.02,4.61,207.45,203.3,1
1817,2026-02-21,904,15,17,24,0.02,6.73,161.52,158.29,3
1818,2026-07-17,980,67,34,31,0.1,8.43,261.33,235.2,3
1819,2026-06-09,2030,22,5,34,0.0,12.74,433.16,433.16,3
1820,2026-01-23,355,28,12,25,0.1,7.94,198.5,178.65,5
1821,2026-03-26,429,18,30,8,0.0,9.0,72.0,72.0,3
1822,2026-02-28,2336,51,1,30,0.0,9.95,298.5,298.5,1
1823,2026-02-09,622,56,36,30,0.08,6.11,183.3,168.64,1
1824,2026-07-06,315,50,34,5,0.0,7.46,37.3,37.3,3
1825,2026-05-16,791,40,6,10,0.0,8.23,82.3,82.3,5
1826,2026-02-09,1195,25,36,11,0.0,12.55,138.05,138.05,1
1827,2026-05-24,100,56,28,18,0.02,6.11,109.98,107.78,5
1828,2026-04-01,2505,10,6,28,0.0,11.95,334.6,334.6,5
1829,2026-01-14,353,25,14,31,0.05,12.55,389.05,369.6,4
1830,2026-04-09,1213,55,33,6,0.02,6.26,37.56,36.81,1
1831,2026-02-10,607,56,49,43,0.0,6.11,262.73,262.73,4
1832,2026-02-23,885,22,26,40,0.05,12.74,509.6,484.12,4
1833,2026-07-13,136,28,38,5,0.0,7.94,39.7,39.7,5
1834,2026-06-06,2845,26,27,9,0.08,2.42,21.78,20.04,3
1835,2026-01-30,2813,71,52,42,0.05,5.85,245.7,233.42,1
1836,2026-07-07,380,46,59,21,0.0,4.08,85.68,85.68,4
1837,2026-05-07,592,10,26,22,0.1,11.95,262.9,236.61,4
1838,2026-07-12,2655,13,18,24,0.0,10.13,243.12,243.12,1
1839,2026-06-14,1245,6,35,49,0.1,8.96,439.04,395.14,5
1840,2026-03-16,187,20,54,8,0.05,10.02,80.16,76.15,3
1841,2026-04-28,408,18,36,47,0.1,9.0,423.0,380.7,1
1842,2026-04-27,1241,36,21,12,0.02,3.74,44.88,43.98,3
1843,2026-06-08,1674,60,47,45,0.08,13.12,590.4,543.17,3
1844,2026-02-24,1896,71,11,24,0.0,5.85,140.4,140.4,3
1845,2026-03-15,460,45,17,38,0.05,10.01,380.38,361.36,3
1846,2026-02-23,1111,62,10,6,0.0,7.28,43.68,43.68,1
1847,2026-03-07,784,53,55,18,0.0,9.13,164.34,164.34,3
1848,2026-02-05,1604,26,57,10,0.05,2.42,24.2,22.99,3
1849,2026-01-09,965,49,58,29,0.0,3.37,97.73,97.73,1
1850,2026-07-26,613,25,2,2,0.0,12.55,25.1,25.1,4
1851,2026-01-17,2446,25,54,19,0.02,12.55,238.45,233.68,3
1852,2026-07-15,1708,79,14,25,0.05,11.94,298.5,283.58,4
1853,2026-01-01,1422,73,58,24,0.05,8.39,201.36,191.29,1
1854,2026-06-21,404,53,21,41,0.1,9.13,374.33,336.9,3
1855,2026-03-14,213,48,19,30,0.08,7.79,233.7,215.0,5
1856,2026-04-24,2389,55,40,40,0.0,6.26,250.4,250.4,4
1857,2026-03-04,2906,61,48,25,0.05,7.6,190.0,180.5,5
1858,2026-04-18,1752,5,23,18,0.08,4.73,85.14,78.33,1
1859,2026-04-10,118,29,50,15,0.08,9.08,136.2,125.3,4
1860,2026-04-27,1446,9,2,34,0.08,8.06,274.04,252.12,4
1861,2026-03-28,841,43,54,46,0.05,12.22,562.12,534.01,3
1862,2026-04-29,165,24,32,49,0.05,10.19,499.31,474.34,2
1863,2026-07-01,428,27,33,12,0.02,7.64,91.68,89.85,1
1864,2026-04-06,1500,68,54,21,0.0,10.13,212.73,212.73,3
1865,2026-03-21,1281,17,4,31,0.1,6.96,215.76,194.18,3
1866,2026-01-29,1691,73,54,45,0.0,8.39,377.55,377.55,3
1867,2026-03-21,2081,34,13,16,0.08,12.11,193.76,178.26,4
1868,2026-01-28,798,16,60,39,0.08,9.42,367.38,337.99,4
1869,2026-02-10,859,12,44,42,0.05,3.79,159.18,151.22,2
1870,2026-07-29,2033,58,21,9,0.0,6.97,62.73,62.73,3
1871,2026-01-20,592,73,4,16,0.05,8.39,134.24,127.53,3
1872,2026-04-17,231,70,8,22,0.08,10.18,223.96,206.04,4
1873,2026-07-03,2561,14,8,42,0.05,4.75,199.5,189.52,4
1874,2026-07-29,627,71,5,46,0.08,5.85,269.1,247.57,3
1875,2026-02-02,363,19,37,9,0.02,3.17,28.53,27.96,5
1876,2026-02-05,2213,37,53,9,0.1,7.86,70.74,63.67,2
1877,2026-03-23,1596,1,48,19,0.0,3.6,68.4,68.4,5
1878,2026-05-02,442,21,45,3,0.08,13.18,39.54,36.38,1
1879,2026-07-31,2552,26,59,26,0.0,2.42,62.92,62.92,4
1880,2026-02-15,737,77,38,14,0.1,8.09,113.26,101.93,5
1881,2026-02-06,2029,23,6,19,0.05,9.9,188.1,178.7,5
1882,2026-02-25,1953,23,30,1,0.1,9.9,9.9,8.91,3
1883,2026-07-12,2489,22,46,12,0.1,12.74,152.88,137.59,5
1884,2026-01-07,2187,21,28,7,0.02,13.18,92.26,90.41,5
1885,2026-03-25,2110,44,19,11,0.05,9.44,103.84,98.65,5
1886,2026-01-27,155,17,30,21,0.0,6.96,146.16,146.16,3
1887,2026-02-04,2815,24,47,12,0.1,10.19,122.28,110.05,3
1888,2026-07-21,380,43,22,38,0.0,12.22,464.36,464.36,2
1889,2026-01-01,761,61,22,23,0.0,7.6,174.8,174.8,2
1890,2026-03-12,1339,9,29,11,0.0,8.06,88.66,88.66,3
1891,2026-07-21,866,28,26,31,0.02,7.94,246.14,241.22,4
1892,2026-05-14,1779,46,13,42,0.0,4.08,171.36,171.36,4
1893,2026-01-16,159,74,17,25,0.1,5.29,132.25,119.02,3
1894,2026-04-13,1362,76,8,49,0.08,4.97,243.53,224.05,4
1895,2026-08-02,1049,70,46,18,0.0,10.18,183.24,183.24,5
1896,2026-03-30,1942,41,13,23,0.08,7.66,176.18,162.09,4
1897,2026-04-27,1560,8,59,21,0.0,9.49,199.29,199.29,4
1898,2026-04-28,2268,78,59,49,0.02,2.4,117.6,115.25,4
1899,2026-05-26,494,50,41,36,0.1,7.46,268.56,241.7,1
1900,2026-02-11,2849,73,60,29,0.08,8.39,243.31,223.85,4
1901,2026-07-04,1177,74,52,18,0.0,5.29,95.22,95.22,1
1902,2026-08-06,1050,64,46,3,0.05,7.94,23.82,22.63,5
1903,2026-02-01,1645,34,22,45,0.08,12.11,544.95,501.35,2
1904,2026-06-30,490,49,51,6,0.05,3.37,20.22,19.21,4
1905,2026-06-29,2444,56,21,36,0.0,6.11,219.96,219.96,3
1906,2026-06-13,793,71,7,26,0.08,5.85,152.1,139.93,1
1907,2026-03-23,2783,19,34,35,0.0,3.17,110.95,110.95,3
1908,2026-04-14,445,45,8,46,0.08,10.01,460.46,423.62,4
1909,2026-07-04,2593,48,6,10,0.02,7.79,77.9,76.34,5
1910,2026-02-03,1183,17,6,5,0.08,6.96,34.8,32.02,5
1911,2026-07-02,1823,33,55,19,0.08,12.02,228.38,210.11,3
1912,2026-07-22,2618,75,4,29,0.02,5.8,168.2,164.84,3
1913,2026-05-31,388,2,24,4,0.0,9.61,38.44,38.44,5
1914,2026-03-17,1042,41,45,40,0.0,7.66,306.4,306.4,1
1915,2026-05-04,2846,49,49,30,0.0,3.37,101.1,101.1,4
1916,2026-01-12,447,73,4,49,0.0,8.39,411.11,411.11,3
1917,2026-07-24,309,23,54,15,0.0,9.9,148.5,148.5,3
1918,2026-03-17,1568,32,57,45,0.05,5.34,240.3,228.28,3
1919,2026-01-13,75,7,59,19,0.05,2.81,53.39,50.72,4
1920,2026-06-24,2976,27,40,6,0.1,7.64,45.84,41.26,4
1921,2026-05-25,2712,80,31,42,0.0,3.52,147.84,147.84,3
1922,2026-05-17,565,62,11,4,0.08,7.28,29.12,26.79,3
1923,2026-01-12,519,35,8,35,0.0,12.35,432.25,432.25,4
1924,2026-06-15,2334,51,50,11,0.08,9.95,109.45,100.69,4
1925,2026-05-21,1563,78,52,33,0.08,2.4,79.2,72.86,1
1926,2026-06-24,2471,36,50,14,0.0,3.74,52.36,52.36,4
1927,2026-07-02,2903,24,38,4,0.1,10.19,40.76,36.68,5
1928,2026-02-16,1205,71,34,43,0.02,5.85,251.55,246.52,3
1929,2026-02-16,762,69,12,18,0.05,6.21,111.78,106.19,5
1930,2026-07-23,1859,42,6,32,0.08,10.25,328.0,301.76,5
1931,2026-04-27,1906,1,13,2,0.05,3.6,7.2,6.84,4
1932,2026-04-07,1298,2,25,47,0.1,9.61,451.67,406.5,4
1933,2026-03-05,898,10,19,31,0.0,11.95,370.45,370.45,5
1934,2026-05-21,787,56,33,21,0.02,6.11,128.31,125.74,1
1935,2026-06-15,1565,15,47,45,0.08,6.73,302.85,278.62,3
1936,2026-01-01,1279,6,45,21,0.0,8.96,188.16,188.16,1
1937,2026-05-02,1373,55,50,17,0.02,6.26,106.42,104.29,4
1938,2026-08-07,286,39,18,14,0.1,4.8,67.2,60.48,1
1939,2026-03-03,2643,43,57,32,0.0,12.22,391.04,391.04,3
1940,2026-03-03,2121,16,53,22,0.0,9.42,207.24,207.24,2
1941,2026-07-13,2757,18,21,28,0.0,9.0,252.0,252.0,3
1942,2026-01-14,2488,20,16,39,0.02,10.02,390.78,382.96,4
1943,2026-03-29,1857,52,54,33,0.0,10.54,347.82,347.82,3
1944,2026-04-11,923,79,60,35,0.02,11.94,417.9,409.54,4
1945,2026-06-25,1962,74,28,30,0.05,5.29,158.7,150.76,5
1946,2026-01-29,1700,10,7,39,0.1,11.95,466.05,419.44,1
1947,2026-04-06,2772,55,37,36,0.05,6.26,225.36,214.09,5
1948,2026-02-03,697,61,50,41,0.0,7.6,311.6,311.6,4
1949,2026-06-23,77,4,29,31,0.1,5.58,172.98,155.68,3
1950,2026-05-20,383,51,8,1,0.05,9.95,9.95,9.45,4
1951,2026-04-20,526,36,45,45,0.08,3.74,168.3,154.84,1
1952,2026-03-28,1991,16,46,12,0.0,9.42,113.04,113.04,5
1953,2026-02-03,440,64,53,36,0.0,7.94,285.84,285.84,2
1954,2026-07-22,403,75,52,33,0.02,5.8,191.4,187.57,1
1955,2026-05-23,1192,48,29,33,0.0,7.79,257.07,257.07,3
1956,2026-03-12,2346,17,19,22,0.0,6.96,153.12,153.12,5
1957,2026-04-02,1274,35,10,23,0.1,12.35,284.05,255.64,1
1958,2026-06-09,816,42,7,6,0.0,10.25,61.5,61.5,1
1959,2026-06-08,854,73,50,13,0.0,8.39,109.07,109.07,4
1960,2026-04-12,2456,64,60,4,0.1,7.94,31.76,28.58,4
1961,2026-03-08,1300,54,39,45,0.1,3.71,166.95,150.26,2
1962,2026-05-26,1106,62,59,47,0.08,7.28,342.16,314.79,4
1963,2026-05-25,2321,56,19,6,0.0,6.11,36.66,36.66,5
1964,2026-05-12,1107,26,46,42,0.1,2.42,101.64,91.48,5
1965,2026-01-17,1071,11,24,34,0.0,5.57,189.38,189.38,5
1966,2026-04-15,2252,68,24,16,0.08,10.13,162.08,149.11,5
1967,2026-05-16,983,45,39,8,0.08,10.01,80.08,73.67,2
1968,2026-07-29,1531,77,9,32,0.0,8.09,258.88,258.88,2
1969,2026-04-26,1994,55,25,2,0.0,6.26,12.52,12.52,4
1970,2026-03-17,603,38,26,8,0.0,8.53,68.24,68.24,4
1971,2026-05-03,386,52,26,6,0.0,10.54,63.24,63.24,4
1972,2026-02-08,2552,53,44,7,0.0,9.13,63.91,63.91,2
1973,2026-01-20,892,79,17,1,0.02,11.94,11.94,11.7,3
1974,2026-05-30,1021,30,10,17,0.0,7.33,124.61,124.61,1
1975,2026-08-05,1770,31,37,40,0.05,4.2,168.0,159.6,5
1976,2026-07-06,309,29,2,14,0.0,9.08,127.12,127.12,4
1977,2026-05-09,137,9,60,13,0.05,8.06,104.78,99.54,4
1978,2026-01-09,1249,38,55,48,0.0,8.53,409.44,409.44,3
1979,2026-08-06,2905,36,23,24,0.02,3.74,89.76,87.96,1
1980,2026-04-09,1722,16,42,2,0.0,9.42,18.84,18.84,4
1981,2026-03-05,1736,66,32,29,0.1,3.13,90.77,81.69,2
1982,2026-07-16,1830,56,42,27,0.02,6.11,164.97,161.67,4
1983,2026-06-14,2583,20,14,21,0.0,10.02,210.42,210.42,4
1984,2026-06-14,2507,14,57,42,0.0,4.75,199.5,199.5,3
1985,2026-03-03,73,50,53,34,0.0,7.46,253.64,253.64,2
1986,2026-08-07,1625,1,32,2,0.0,3.6,7.2,7.2,2
1987,2026-04-10,1640,13,53,19,0.0,10.13,192.47,192.47,2
1988,2026-04-27,672,36,20,28,0.02,3.74,104.72,102.63,3
1989,2026-06-15,2926,80,48,33,0.0,3.52,116.16,116.16,5
1990,2026-05-26,785,7,55,19,0.0,2.81,53.39,53.39,3
1991,2026-02-07,2502,43,42,22,0.0,12.22,268.84,268.84,4
1992,2026-03-08,303,45,60,11,0.0,10.01,110.11,110.11,4
1993,2026-03-21,1806,21,13,30,0.08,13.18,395.4,363.77,4
1994,2026-07-28,2208,42,2,12,0.08,10.25,123.0,113.16,4
1995,2026-06-07,1513,51,32,24,0.05,9.95,238.8,226.86,2
1996,2026-03-22,318,11,20,40,0.1,5.57,222.8,200.52,3
1997,2026-06-11,372,77,39,45,0.02,8.09,364.05,356.77,2
1998,2026-06-12,1818,20,22,23,0.0,10.02,230.46,230.46,2
1999,2026-03-28,2588,30,53,11,0.02,7.33,80.63,79.02,2
2000,2026-03-30,1791,2,7,3,0.02,9.61,28.83,28.25,1
2001,2026-07-16,303,48,58,42,0.0,7.79,327.18,327.18,1
2002,2026-05-04,2357,48,14,21,0.0,7.79,163.59,163.59,4
2003,2026-02-02,1378,10,20,10,0.02,11.95,119.5,117.11,3
2004,2026-06-08,224,24,2,41,0.02,10.19,417.79,409.43,4
2005,2026-05-10,1104,62,41,24,0.0,7.28,174.72,174.72,1
2006,2026-04-22,609,58,42,34,0.0,6.97,236.98,236.98,4
2007,2026-06-09,2960,25,56,4,0.0,12.55,50.2,50.2,1
2008,2026-07-19,2729,51,7,47,0.02,9.95,467.65,458.3,1
2009,2026-03-14,319,60,29,16,0.0,13.12,209.92,209.92,3
2010,2026-04-03,1717,30,54,38,0.02,7.33,278.54,272.97,3
2011,2026-02-11,22,15,2,15,0.0,6.73,100.95,100.95,4
2012,2026-05-23,1374,2,36,9,0.0,9.61,86.49,86.49,1
2013,2026-03-30,468,77,14,21,0.1,8.09,169.89,152.9,4
2014,2026-03-17,2244,26,22,4,0.1,2.42,9.68,8.71,2
2015,2026-06-03,217,65,46,25,0.05,7.95,198.75,188.81,5
2016,2026-03-31,2708,26,49,23,0.0,2.42,55.66,55.66,4
2017,2026-04-13,694,57,1,4,0.08,4.61,18.44,16.96,1
2018,2026-04-07,790,27,40,22,0.0,7.64,168.08,168.08,4
2019,2026-02-26,2658,49,24,28,0.0,3.37,94.36,94.36,5
2020,2026-01-28,2705,77,46,27,0.08,8.09,218.43,200.96,5
2021,2026-07-01,288,61,51,4,0.1,7.6,30.4,27.36,4
2022,2026-01-21,327,14,53,33,0.0,4.75,156.75,156.75,2
2023,2026-03-13,2561,42,7,17,0.02,10.25,174.25,170.76,1
2024,2026-05-27,2934,22,49,13,0.0,12.74,165.62,165.62,4
2025,2026-01-29,1467,18,58,42,0.1,9.0,378.0,340.2,1
2026,2026-05-25,495,67,47,49,0.0,8.43,413.07,413.07,3
2027,2026-06-11,458,79,23,6,0.08,11.94,71.64,65.91,1
2028,2026-05-26,799,75,44,25,0.08,5.8,145.0,133.4,2
2029,2026-03-09,2057,68,5,13,0.0,10.13,131.69,131.69,3
2030,2026-01-05,290,38,23,36,0.1,8.53,307.08,276.37,1
2031,2026-07-15,1925,43,50,30,0.1,12.22,366.6,329.94,4
2032,2026-03-13,2412,44,40,21,0.05,9.44,198.24,188.33,4
2033,2026-06-27,431,59,16,37,0.1,3.49,129.13,116.22,4
2034,2026-02-13,2953,5,34,34,0.1,4.73,160.82,144.74,3
2035,2026-02-05,2963,67,1,46,0.02,8.43,387.78,380.02,1
2036,2026-06-21,891,65,58,49,0.02,7.95,389.55,381.76,1
2037,2026-07-26,337,80,34,21,0.1,3.52,73.92,66.53,3
2038,2026-07-09,977,48,31,8,0.0,7.79,62.32,62.32,3
2039,2026-06-15,776,37,21,46,0.02,7.86,361.56,354.33,3
2040,2026-02-24,837,39,14,22,0.02,4.8,105.6,103.49,4
2041,2026-07-20,2775,50,20,44,0.0,7.46,328.24,328.24,3
2042,2026-05-27,465,25,28,35,0.08,12.55,439.25,404.11,5
2043,2026-02-07,952,63,26,26,0.05,4.72,122.72,116.58,4
2044,2026-01-29,2363,36,25,42,0.0,3.74,157.08,157.08,4
2045,2026-07-11,173,23,31,37,0.08,9.9,366.3,337.0,3
2046,2026-03-02,183,59,29,32,0.0,3.49,111.68,111.68,3
2047,2026-06-18,906,27,19,26,0.0,7.64,198.64,198.64,5
2048,2026-01-31,2904,7,35,12,0.0,2.81,33.72,33.72,5
2049,2026-03-03,2519,42,15,11,0.0,10.25,112.75,112.75,4
2050,2026-03-04,2782,41,57,32,0.0,7.66,245.12,245.12,3
2051,2026-03-03,2592,24,41,19,0.0,10.19,193.61,193.61,1
2052,2026-05-29,356,3,17,31,0.02,6.04,187.24,183.5,3
2053,2026-07-21,1203,39,42,36,0.05,4.8,172.8,164.16,4
2054,2026-07-20,1589,62,59,3,0.08,7.28,21.84,20.09,4
2055,2026-06-13,500,65,46,5,0.02,7.95,39.75,38.96,5
2056,2026-02-14,2979,17,47,30,0.0,6.96,208.8,208.8,3
2057,2026-07-31,1810,35,14,48,0.08,12.35,592.8,545.38,4
2058,2026-04-30,2558,73,11,27,0.0,8.39,226.53,226.53,3
2059,2026-05-01,776,28,34,34,0.1,7.94,269.96,242.96,3
2060,2026-06-04,2146,39,17,15,0.02,4.8,72.0,70.56,3
2061,2026-06-19,318,55,8,11,0.05,6.26,68.86,65.42,4
2062,2026-07-29,68,37,55,12,0.0,7.86,94.32,94.32,3
2063,2026-05-09,1922,68,21,47,0.0,10.13,476.11,476.11,3
2064,2026-05-15,206,29,49,38,0.0,9.08,345.04,345.04,4
2065,2026-06-14,829,40,44,18,0.0,8.23,148.14,148.14,2
2066,2026-02-26,2383,42,9,4,0.08,10.25,41.0,37.72,2
2067,2026-03-09,1494,60,12,43,0.1,13.12,564.16,507.74,5
2068,2026-05-18,1130,28,36,14,0.05,7.94,111.16,105.6,1
2069,2026-01-15,872,23,38,12,0.02,9.9,118.8,116.42,5
2070,2026-03-12,2006,29,17,35,0.02,9.08,317.8,311.44,3
2071,2026-06-07,2864,19,10,7,0.0,3.17,22.19,22.19,1
2072,2026-08-03,2218,16,38,11,0.0,9.42,103.62,103.62,5
2073,2026-04-25,1077,66,15,25,0.1,3.13,78.25,70.42,4
2074,2026-03-29,1267,28,11,6,0.1,7.94,47.64,42.88,3
2075,2026-04-07,310,22,23,45,0.08,12.74,573.3,527.44,1
2076,2026-05-31,431,65,22,49,0.1,7.95,389.55,350.6,2
2077,2026-04-30,805,64,25,41,0.08,7.94,325.54,299.5,4
2078,2026-01-06,1161,20,24,28,0.08,10.02,280.56,258.12,5
2079,2026-04-29,2971,25,34,27,0.0,12.55,338.85,338.85,3
2080,2026-03-30,2614,66,33,14,0.0,3.13,43.82,43.82,1
2081,2026-06-04,340,23,3,8,0.1,9.9,79.2,71.28,4
2082,2026-07-12,994,69,15,8,0.0,6.21,49.68,49.68,4
2083,2026-07-31,169,50,31,8,0.0,7.46,59.68,59.68,3
2084,2026-05-15,188,54,44,1,0.02,3.71,3.71,3.64,2
2085,2026-03-21,1125,43,2,37,0.02,12.22,452.14,443.1,4
2086,2026-04-08,2878,3,49,37,0.0,6.04,223.48,223.48,4
2087,2026-02-08,556,66,6,36,0.1,3.13,112.68,101.41,5
2088,2026-07-25,2043,45,39,18,0.0,10.01,180.18,180.18,2
2089,2026-07-06,1178,14,14,6,0.08,4.75,28.5,26.22,4
2090,2026-07-07,1623,67,55,10,0.05,8.43,84.3,80.08,3
2091,2026-03-14,2608,24,42,41,0.0,10.19,417.79,417.79,4
2092,2026-03-12,2488,30,48,45,0.1,7.33,329.85,296.86,5
2093,2026-07-08,2485,52,49,3,0.0,10.54,31.62,31.62,4
2094,2026-04-30,1234,23,3,35,0.05,9.9,346.5,329.18,4
2095,2026-06-05,146,1,51,44,0.05,3.6,158.4,150.48,4
2096,2026-04-18,2956,26,6,40,0.0,2.42,96.8,96.8,5
2097,2026-04-08,2982,55,33,13,0.1,6.26,81.38,73.24,1
2098,2026-05-20,2573,34,40,33,0.0,12.11,399.63,399.63,4
2099,2026-06-28,1432,57,54,41,0.02,4.61,189.01,185.23,3
2100,2026-03-15,842,6,44,45,0.0,8.96,403.2,403.2,2
2101,2026-06-28,524,21,43,34,0.0,13.18,448.12,448.12,4
2102,2026-02-23,1114,20,59,17,0.0,10.02,170.34,170.34,4
2103,2026-03-30,1004,6,1,33,0.0,8.96,295.68,295.68,1
2104,2026-07-20,828,52,1,8,0.0,10.54,84.32,84.32,1
2105,2026-07-29,2851,17,12,5,0.05,6.96,34.8,33.06,5
2106,2026-07-23,1979,38,15,1,0.0,8.53,8.53,8.53,4
2107,2026-03-11,670,80,30,27,0.02,3.52,95.04,93.14,3
2108,2026-07-05,1918,20,50,2,0.0,10.02,20.04,20.04,4
2109,2026-07-25,2116,16,24,7,0.0,9.42,65.94,65.94,5
2110,2026-08-04,1568,75,54,42,0.0,5.8,243.6,243.6,3
2111,2026-01-05,2841,29,39,21,0.08,9.08,190.68,175.43,2
2112,2026-06-13,2898,24,28,31,0.1,10.19,315.89,284.3,5
2113,2026-08-08,1297,58,48,22,0.05,6.97,153.34,145.67,5
2114,2026-06-18,1417,11,30,3,0.02,5.57,16.71,16.38,3
2115,2026-02-21,652,31,3,30,0.0,4.2,126.0,126.0,4
2116,2026-06-17,2352,16,52,6,0.1,9.42,56.52,50.87,1
